date,close,volume,active_addresses,tx_count
2022-04-09,0.7625,27533015.25390893,133486,1413619
2022-04-10,0.75453,31411339.71675828,148986,1548917
2022-04-11,0.69477,77669127.63697545,145073,1606703
2022-04-12,0.71519,68594121.43027878,108875,1349240
2022-04-13,0.72312,52277621.6467192,73766,1286479
2022-04-14,0.72615,60828046.9443882,73087,1198317
2022-04-15,0.78557,98402751.22835171,81352,1481895
2022-04-16,0.78067,49442129.41985515,66321,1197430
2022-04-17,0.75209,41072043.48174442,47726,1239504
2022-04-18,0.76977,95814391.9217626,77721,1229264
2022-04-19,0.77478,52201158.6989062,71824,1159520
2022-04-20,0.75152,67882899.99131632,78619,1157957
2022-04-21,0.73256,72578545.574091,61007,1129527
2022-04-22,0.71781,70648168.42147812,46800,1156840
2022-04-23,0.70534,41425897.37388479,54447,1162714
2022-04-24,0.6979,47721679.98542659,68871,1154536
2022-04-25,0.69316,102256700.70040032,100984,1392348
2022-04-26,0.64192,89089951.66989753,78494,1246820
2022-04-27,0.65236,64165841.7382553,92842,1260449
2022-04-28,0.64272,55702921.62491591,94433,1268617
2022-04-29,0.61146,76308781.45690845,82979,1254833
2022-04-30,0.58438,73877771.23060852,98112,1331316
2022-05-01,0.60682,92663346.40526436,71567,1386300
2022-05-02,0.61441,78253893.73815294,76310,1324366
2022-05-03,0.60467,71442181.6351319,83211,1275773
2022-05-04,0.64594,80696198.9287802,68025,1243465
2022-05-05,0.59825,86905332.37989952,71394,1342731
2022-05-06,0.60225,89674579.39666632,63192,1208538
2022-05-07,0.5807,47978674.46729777,61166,1149276
2022-05-08,0.5662,64106191.11559335,63670,1178271
2022-05-09,0.48723,167446149.14418584,74546,1357787
2022-05-10,0.51329,182981423.42881787,102191,1447904
2022-05-11,0.41683,353013257.0671936,95264,1689449
2022-05-12,0.38568,203579206.11672357,87582,1717034
2022-05-13,0.42276,86781204.18947832,56354,1408580
2022-05-14,0.42626,98363723.03699078,70921,1302061
2022-05-15,0.44811,72931411.3828322,59632,1200030
2022-05-16,0.42314,94194903.5931211,83515,1249242
2022-05-17,0.43802,64547316.2139537,110521,1283611
2022-05-18,0.40544,116376360.99674125,91011,1237207
2022-05-19,0.42042,96508233.1451282,79315,1224715
2022-05-20,0.4103,77969599.51968545,59889,1199489
2022-05-21,0.41448,47050539.98953755,63687,1160512
